0.200564E+04 0.484594E+02 -8.30868
0.200583E+04 -0.575189E+02 -9.60548
0.200583E+04 -0.542637E+02 -9.57333
0.200583E+04 -0.497530E+02 -9.40329
0.200583E+04 -0.448619E+02 -9.39239
0.200583E+04 -0.399760E+02 -9.46479
0.200583E+04 -0.349468E+02 -9.47058
0.200583E+04 -0.296260E+02 -9.37561
0.200583E+04 -0.250918E+02 -9.34243
0.200583E+04 -0.197144E+02 -9.32944
0.200583E+04 -0.151974E+02 -9.10361
0.200583E+04 -0.112558E+02 -9.08391
0.200583E+04 -0.822235E+01 -9.31211
0.200583E+04 0.399840E+01 -9.12837
0.200583E+04 0.641456E+01 -9.17195
0.200583E+04 0.998800E+01 -9.34603
0.200583E+04 0.150126E+02 -9.3762
0.200583E+04 0.199019E+02 -9.17157
0.200583E+04 0.253555E+02 -9.26245
0.200583E+04 0.297799E+02 -9.47629
0.200583E+04 0.350832E+02 -9.32055
0.200583E+04 0.401460E+02 -8.95237
0.200583E+04 0.449862E+02 -8.83353
0.200583E+04 0.505401E+02 -8.66888
0.200583E+04 0.547649E+02 -8.32654
0.200583E+04 0.583269E+02 -8.02808
0.200582E+04 -0.578758E+02 -9.38868
0.200582E+04 -0.538608E+02 -9.43756
0.200582E+04 -0.497438E+02 -9.26696
0.200582E+04 -0.447258E+02 -9.4116
0.200582E+04 -0.396559E+02 -9.62877
0.200582E+04 -0.349860E+02 -9.49505
0.200582E+04 -0.296345E+02 -9.41073
0.200582E+04 -0.249286E+02 -9.28096
0.200582E+04 -0.199363E+02 -9.25236
0.200582E+04 -0.150050E+02 -9.42614
0.200582E+04 -0.100681E+02 -9.41247
0.200582E+04 -0.510907E+01 -9.40089
0.200582E+04 -0.220900E-01 -9.4061
0.200582E+04 0.487073E+01 -9.25571
0.200582E+04 0.998212E+01 -9.33694
0.200582E+04 0.149425E+02 -9.43106
0.200582E+04 0.198469E+02 -9.37032
0.200582E+04 0.250150E+02 -9.13265
0.200582E+04 0.296752E+02 -9.13209
0.200582E+04 0.349071E+02 -9.3271
0.200582E+04 0.399426E+02 -9.101
0.200582E+04 0.450209E+02 -8.73078
0.200582E+04 0.500218E+02 -8.3285
0.200582E+04 0.544518E+02 -7.97005
0.200582E+04 0.575699E+02 -7.81406
0.200604E+04 -0.578512E+02 -9.36603
0.200604E+04 -0.543020E+02 -9.40567
0.200604E+04 -0.497578E+02 -9.57644
0.200604E+04 -0.449305E+02 -9.60582
0.200604E+04 -0.396882E+02 -9.49698
0.200604E+04 -0.350149E+02 -9.53005
0.200604E+04 -0.296980E+02 -9.46231
0.200604E+04 -0.250147E+02 -9.43102
0.200604E+04 -0.197952E+02 -9.52171
0.200604E+04 -0.150301E+02 -9.45358
0.200604E+04 -0.988945E+01 -9.35916
0.200604E+04 -0.513670E+01 -9.34612
0.200604E+04 0.389400E-01 -9.29938
0.200604E+04 0.492988E+01 -9.16858
0.200604E+04 0.100533E+02 -9.16708
0.200604E+04 0.151193E+02 -9.29886
0.200604E+04 0.199448E+02 -9.206
0.200604E+04 0.248239E+02 -9.06028
0.200604E+04 0.298286E+02 -9.10491
0.200604E+04 0.346720E+02 -8.9864
0.200604E+04 0.401784E+02 -8.73705
0.200604E+04 0.447155E+02 -8.51236
0.200604E+04 0.501984E+02 -8.14816
0.200604E+04 0.542747E+02 -7.89369
0.200604E+04 0.577539E+02 -7.81451
0.200639E+04 0.227024E+02 -9.59763
0.200639E+04 0.260540E+02 -9.43053
0.200639E+04 0.304543E+02 -9.33549
0.200639E+04 0.352617E+02 -9.26656
0.200639E+04 0.401619E+02 -9.37623
0.200639E+04 0.449454E+02 -9.34605
0.200639E+04 0.497663E+02 -9.00231
0.200639E+04 0.540010E+02 -8.73836
0.200639E+04 0.577861E+02 -8.44329
0.200639E+04 0.608876E+02 -8.1201
0.200639E+04 -0.534903E+02 -9.60137
0.200639E+04 -0.491983E+02 -9.53209
0.200639E+04 -0.447007E+02 -9.35281
0.200639E+04 -0.398701E+02 -9.17438
0.200639E+04 -0.347766E+02 -9.27732
0.200639E+04 -0.298122E+02 -9.34186
0.200639E+04 -0.246855E+02 -9.40568
0.200639E+04 -0.203953E+02 -9.53103
0.200639E+04 -0.178721E+02 -9.43513
0.200639E+04 -0.211720E+01 -9.28387
0.200639E+04 0.442420E+00 -9.38457
0.200639E+04 0.505193E+01 -9.47196
0.200639E+04 0.965062E+01 -9.43327
0.200639E+04 0.150081E+02 -9.42588
0.200639E+04 0.197502E+02 -9.28487
0.200639E+04 0.241671E+02 -9.03687
0.200639E+04 0.283531E+02 -9.06808
0.200639E+04 0.316157E+02 -9.1511
0.200650E+04 -0.573469E+02 -9.47659
0.200650E+04 -0.541948E+02 -9.50359
0.200650E+04 -0.497007E+02 -9.4161
0.200650E+04 -0.455583E+02 -9.19508
0.200650E+04 -0.396598E+02 -9.23931
0.200650E+04 -0.349310E+02 -9.39842
0.200650E+04 -0.293688E+02 -9.31832
0.200650E+04 -0.247605E+02 -9.19464
0.200650E+04 -0.196857E+02 -9.21109
0.200650E+04 -0.149993E+02 -9.1156
0.200650E+04 -0.992016E+01 -9.08001
0.200650E+04 -0.505947E+01 -9.40704
0.200650E+04 0.171890E+00 -9.45629
0.200650E+04 0.494785E+01 -9.19665
0.200650E+04 0.100463E+02 -9.20118
0.200650E+04 0.149277E+02 -9.31292
0.200650E+04 0.199618E+02 -9.25096
0.200650E+04 0.251076E+02 -9.09824
0.200650E+04 0.298341E+02 -9.08743
0.200650E+04 0.351694E+02 -9.16555
0.200650E+04 0.404516E+02 -9.43984
0.200650E+04 0.451662E+02 -9.37783
0.200650E+04 0.501631E+02 -8.69458
0.200650E+04 0.547723E+02 -8.2368
0.200650E+04 0.583704E+02 -7.90358
0.200669E+04 -0.485103E+02 -9.37295
0.200669E+04 -0.443937E+02 -9.23314
0.200669E+04 -0.398428E+02 -9.30068
0.200669E+04 -0.348914E+02 -9.25042
0.200669E+04 -0.299153E+02 -9.08363
0.200669E+04 -0.250648E+02 -9.08563
0.200669E+04 -0.199231E+02 -9.3338
0.200669E+04 -0.151006E+02 -9.42081
0.200669E+04 -0.100224E+02 -9.36567
0.200669E+04 -0.515386E+01 -9.27765
0.200669E+04 -0.145950E+00 -9.15
0.200669E+04 0.486772E+01 -9.0378
0.200669E+04 0.102491E+02 -8.9508
0.200669E+04 0.151137E+02 -9.1021
0.200669E+04 0.199397E+02 -9.29512
0.200669E+04 0.249738E+02 -9.27274
0.200669E+04 0.296938E+02 -9.21003
0.200669E+04 0.350098E+02 -9.104
0.200669E+04 0.397463E+02 -8.84822
0.200669E+04 0.449354E+02 -8.48319
0.200669E+04 0.498248E+02 -8.1735
0.200669E+04 0.546744E+02 -7.79873
0.200669E+04 0.593831E+02 -7.50074
0.200669E+04 0.638006E+02 -7.35417
0.200669E+04 0.674293E+02 -7.245
0.200673E+04 -0.474170E+02 -9.2656
0.200673E+04 -0.441333E+02 -9.25034
0.200673E+04 -0.398327E+02 -9.22131
0.200673E+04 -0.349722E+02 -9.37702
0.200673E+04 -0.296920E+02 -9.35927
0.200673E+04 -0.248518E+02 -9.14351
0.200673E+04 -0.197687E+02 -9.34273
0.200673E+04 -0.148552E+02 -9.5897
0.200673E+04 -0.995955E+01 -9.56134
0.200673E+04 -0.503251E+01 -9.42967
0.200673E+04 -0.220200E-01 -9.47421
0.200673E+04 0.490711E+01 -9.45754
0.200673E+04 0.975237E+01 -9.2426
0.200673E+04 0.148918E+02 -9.17944
0.200673E+04 0.201202E+02 -9.25193
0.200673E+04 0.249849E+02 -9.23807
0.200673E+04 0.300985E+02 -9.20045
0.200673E+04 0.350204E+02 -9.02248
0.200673E+04 0.399867E+02 -8.80461
0.200673E+04 0.449117E+02 -8.63083
0.200673E+04 0.498590E+02 -8.19027
0.200673E+04 0.548162E+02 -7.77202
0.200673E+04 0.597577E+02 -7.50177
0.200673E+04 0.640701E+02 -7.35437
0.200673E+04 0.686762E+02 -7.23995
0.200677E+04 -0.375335E+02 -9.32274
0.200677E+04 -0.342574E+02 -9.51879
0.200677E+04 -0.300382E+02 -9.52664
0.200677E+04 -0.248544E+02 -9.36956
0.200677E+04 -0.199392E+02 -9.37538
0.200677E+04 -0.149764E+02 -9.26193
0.200677E+04 -0.992098E+01 -9.17295
0.200677E+04 -0.491329E+01 -9.3089
0.200677E+04 0.309700E-01 -9.46953
0.200677E+04 0.509843E+01 -9.48095
0.200677E+04 0.100623E+02 -9.348
0.200677E+04 0.150421E+02 -9.25602
0.200677E+04 0.200233E+02 -9.24672
0.200677E+04 0.250383E+02 -9.37632
0.200677E+04 0.299787E+02 -9.46495
0.200677E+04 0.349971E+02 -9.3173
0.200677E+04 0.399367E+02 -8.9234
0.200677E+04 0.448988E+02 -8.48983
0.200677E+04 0.500083E+02 -8.14059
0.200677E+04 0.548981E+02 -7.81299
0.200677E+04 0.599980E+02 -7.51368
0.200677E+04 0.648525E+02 -7.33385
0.200677E+04 0.693340E+02 -7.21102
0.200677E+04 0.739707E+02 -7.08579
0.200677E+04 0.779701E+02 -7.02968
0.200699E+04 -0.225716E+02 -9.61674
0.200699E+04 -0.190458E+02 -9.80683
0.200699E+04 -0.152061E+02 -9.66166
0.200699E+04 -0.891246E+01 -9.24607
0.200699E+04 -0.560081E+01 -9.34238
0.200699E+04 -0.550610E+00 -9.24185
0.200699E+04 0.446887E+01 -9.15363
0.200699E+04 0.954812E+01 -9.55325
0.200699E+04 0.153090E+02 -9.64566
0.200699E+04 0.190173E+02 -9.49047
0.200699E+04 0.248159E+02 -9.41414
0.200699E+04 0.299175E+02 -9.56793
0.200699E+04 0.349904E+02 -9.47357
0.200699E+04 0.392495E+02 -8.93772
0.200699E+04 0.448888E+02 -8.79396
0.200699E+04 0.509629E+02 -8.24634
0.200699E+04 0.543520E+02 -7.88126
0.200699E+04 0.600438E+02 -7.64805
0.200699E+04 0.656003E+02 -7.43306
0.200699E+04 0.698390E+02 -7.29256
0.200699E+04 0.741497E+02 -7.18326
0.200699E+04 0.807440E+02 -7.03915
0.200699E+04 0.839205E+02 -7.00935
0.200703E+04 -0.135023E+02 -9.03536
0.200703E+04 -0.887063E+01 -9.41003
0.200703E+04 -0.463500E+01 -9.52727
0.200703E+04 -0.610420E+00 -9.40018
0.200703E+04 0.487777E+01 -9.14731
0.200703E+04 0.106545E+02 -9.14533
0.200703E+04 0.149331E+02 -9.36805
0.200703E+04 0.188771E+02 -9.3421
0.200703E+04 0.255043E+02 -8.97049
0.200703E+04 0.305239E+02 -9.12511
0.200703E+04 0.343378E+02 -9.22863
0.200703E+04 0.400495E+02 -9.02805
0.200703E+04 0.450837E+02 -8.80866
0.200703E+04 0.481706E+02 -8.76319
0.200704E+04 0.385177E+02 -8.66691
0.200704E+04 0.416976E+02 -9.01171
0.200704E+04 0.449522E+02 -8.76561
0.200704E+04 0.503242E+02 -8.36359
0.200704E+04 0.550317E+02 -7.9883
0.200704E+04 0.594042E+02 -7.6389
0.200704E+04 0.655334E+02 -7.34972
0.200704E+04 0.700138E+02 -7.22596
0.200704E+04 0.741240E+02 -7.14706
0.200704E+04 0.800757E+02 -7.08056
0.200704E+04 0.837687E+02 -7.05562
0.200704E+04 -0.832237E+02 -9.61095
0.200704E+04 -0.798186E+02 -9.56046
0.200704E+04 -0.742474E+02 -9.39453
0.200704E+04 -0.700504E+02 -9.37276
0.200704E+04 -0.649292E+02 -9.46545
0.200704E+04 -0.600609E+02 -9.56791
0.200704E+04 -0.551440E+02 -9.43266
0.200704E+04 -0.499324E+02 -9.23575
0.200704E+04 -0.449694E+02 -9.3414
0.200704E+04 -0.401982E+02 -9.41708
0.200704E+04 -0.350535E+02 -9.37458
0.200704E+04 -0.296227E+02 -9.22315
0.200704E+04 -0.251797E+02 -9.37793
0.200704E+04 -0.202763E+02 -9.46723
0.200704E+04 -0.152058E+02 -9.31428
0.200704E+04 -0.952162E+01 -9.42433
0.200704E+04 -0.536618E+01 -9.6244
0.200704E+04 -0.514140E+00 -9.65651
0.200704E+04 0.461848E+01 -9.45945
0.200704E+04 0.823309E+01 -9.44072
0.200708E+04 0.400550E+02 -9.42577
0.200708E+04 0.449436E+02 -8.95558
0.200708E+04 0.502706E+02 -8.34798
0.200708E+04 0.550853E+02 -7.92473
0.200708E+04 0.597766E+02 -7.55981
0.200708E+04 0.650724E+02 -7.35389
0.200708E+04 0.700492E+02 -7.23635
0.200708E+04 0.743754E+02 -7.11867
0.200708E+04 0.798111E+02 -7.0262
0.200708E+04 0.836288E+02 -7.01249
0.200708E+04 -0.829095E+02 -9.62324
0.200708E+04 -0.800691E+02 -9.44933
0.200708E+04 -0.745470E+02 -9.37013
0.200708E+04 -0.700381E+02 -9.31909
0.200708E+04 -0.651401E+02 -9.19443
0.200708E+04 -0.600807E+02 -9.31571
0.200708E+04 -0.551823E+02 -9.37166
0.200708E+04 -0.499977E+02 -9.25948
0.200708E+04 -0.451546E+02 -9.40142
0.200708E+04 -0.401111E+02 -9.33256
0.200708E+04 -0.350700E+02 -9.33391
0.200708E+04 -0.301408E+02 -9.45675
0.200708E+04 -0.250726E+02 -9.47811
0.200708E+04 -0.200274E+02 -9.57399
0.200708E+04 -0.151281E+02 -9.47558
0.200708E+04 -0.101337E+02 -9.48319
0.200708E+04 -0.510436E+01 -9.65783
0.200708E+04 -0.320460E+00 -9.78364
0.200708E+04 0.287951E+01 -9.71105
0.200719E+04 -0.833939E+02 -8.95865
0.200719E+04 -0.798859E+02 -9.05129
0.200719E+04 -0.745561E+02 -9.07598
0.200719E+04 -0.698435E+02 -9.0116
0.200719E+04 -0.651398E+02 -9.1577
0.200719E+04 -0.600016E+02 -9.11967
0.200719E+04 -0.549859E+02 -8.94892
0.200719E+04 -0.498109E+02 -8.95181
0.200719E+04 -0.467097E+02 -9.00857
0.200719E+04 -0.439836E+02 -9.3283
0.200723E+04 -0.835393E+02 -9.37198
0.200723E+04 -0.798489E+02 -9.31163
0.200723E+04 -0.743319E+02 -9.22676
0.200723E+04 -0.700217E+02 -9.2712
0.200723E+04 -0.650906E+02 -9.24968
0.200723E+04 -0.599613E+02 -9.16615
0.200723E+04 -0.549595E+02 -9.17367
0.200723E+04 -0.499485E+02 -9.09018
0.200723E+04 -0.450336E+02 -9.01597
0.200723E+04 -0.400533E+02 -9.12119
0.200723E+04 -0.358544E+02 -9.19781
0.200728E+04 -0.279924E+02 -9.32961
0.200728E+04 -0.244793E+02 -9.24439
0.200728E+04 -0.200140E+02 -9.18842
0.200728E+04 -0.145214E+02 -9.29568
0.200728E+04 -0.995972E+01 -9.35922
0.200728E+04 -0.473269E+01 -9.45422
0.200728E+04 0.103630E+00 -9.49149
0.200728E+04 0.503076E+01 -9.44393
0.200728E+04 0.100137E+02 -9.32703
0.200728E+04 0.150688E+02 -9.34963
0.200728E+04 0.199524E+02 -9.40885
0.200728E+04 0.250694E+02 -9.22392
0.200728E+04 0.301279E+02 -9.31386
0.200728E+04 0.348822E+02 -9.34649
0.200728E+04 0.399982E+02 -8.99471
0.200728E+04 0.449333E+02 -8.86652
0.200728E+04 0.499838E+02 -8.53752
0.200728E+04 0.549100E+02 -8.11611
0.200728E+04 0.601119E+02 -7.72791
0.200728E+04 0.650801E+02 -7.4728
0.200728E+04 0.700358E+02 -7.35038
0.200728E+04 0.744564E+02 -7.2805
0.200728E+04 0.792231E+02 -7.2203
0.200728E+04 0.839003E+02 -7.18712
0.200736E+04 -0.783022E+02 -9.48196
0.200736E+04 -0.745345E+02 -9.371
0.200736E+04 -0.699531E+02 -9.31628
0.200736E+04 -0.648397E+02 -9.14209
0.200736E+04 -0.599342E+02 -9.17376
0.200736E+04 -0.548296E+02 -9.49606
0.200736E+04 -0.498724E+02 -9.49586
0.200736E+04 -0.449244E+02 -9.22131
0.200736E+04 -0.400052E+02 -9.13757
0.200736E+04 -0.348774E+02 -9.40493
0.200736E+04 -0.302027E+02 -9.42417
0.200736E+04 -0.249323E+02 -9.36508
0.200736E+04 -0.197079E+02 -9.29217
0.200736E+04 -0.153787E+02 -9.11665
0.200736E+04 -0.998555E+01 -9.04199
0.200736E+04 -0.503813E+01 -9.14191
0.200736E+04 0.459800E-01 -9.09783
0.200736E+04 0.494328E+01 -9.1737
0.200736E+04 0.988578E+01 -9.29069
0.200736E+04 0.148824E+02 -9.05616
0.200736E+04 0.198382E+02 -9.10347
0.200736E+04 0.246364E+02 -9.33227
0.200736E+04 0.297977E+02 -9.46676
0.200736E+04 0.345335E+02 -9.15061
0.200736E+04 0.377226E+02 -8.80721
0.200737E+04 -0.427067E+02 -9.21403
0.200737E+04 -0.395579E+02 -9.25485
0.200737E+04 -0.347628E+02 -9.36331
0.200737E+04 -0.297565E+02 -9.27015
0.200737E+04 -0.248512E+02 -9.29938
0.200737E+04 -0.198512E+02 -9.52838
0.200737E+04 -0.149230E+02 -9.48454
0.200737E+04 -0.100500E+02 -9.3187
0.200737E+04 -0.509222E+01 -9.2208
0.200737E+04 0.922800E-01 -9.34292
0.200737E+04 0.492066E+01 -9.43926
0.200737E+04 0.101311E+02 -9.468
0.200737E+04 0.149147E+02 -9.56186
0.200737E+04 0.201258E+02 -9.30476
0.200737E+04 0.249477E+02 -9.03694
0.200737E+04 0.299752E+02 -9.16415
0.200737E+04 0.350699E+02 -9.36237
0.200737E+04 0.399487E+02 -9.46795
0.200737E+04 0.450809E+02 -9.14065
0.200737E+04 0.499508E+02 -8.564
0.200737E+04 0.548988E+02 -8.14116
0.200737E+04 0.598630E+02 -7.70744
0.200737E+04 0.643839E+02 -7.45378
0.200737E+04 0.688482E+02 -7.33417
0.200737E+04 0.722912E+02 -7.26039
0.200745E+04 0.924100E-01 -9.39825
0.200745E+04 0.498849E+01 -9.44179
0.200745E+04 0.996121E+01 -9.26468
0.200745E+04 0.148256E+02 -9.34586
0.200745E+04 0.198948E+02 -9.46428
0.200745E+04 0.248827E+02 -9.51243
0.200745E+04 0.298518E+02 -9.46163
0.200745E+04 0.350913E+02 -9.52738
0.200745E+04 0.399608E+02 -9.44714
0.200745E+04 0.449609E+02 -9.09819
0.200745E+04 0.498170E+02 -8.65451
0.200745E+04 0.542988E+02 -8.20799
0.200745E+04 0.582715E+02 -8.03475
0.200745E+04 0.611069E+02 -8.08962
0.200755E+04 -0.577924E+02 -9.4016
0.200755E+04 -0.544577E+02 -9.26664
0.200755E+04 -0.498970E+02 -9.16816
0.200755E+04 -0.449936E+02 -9.20128
0.200755E+04 -0.398212E+02 -9.27659
0.200755E+04 -0.348910E+02 -9.24367
0.200755E+04 -0.298736E+02 -9.26297
0.200755E+04 -0.248843E+02 -9.31489
0.200755E+04 -0.201401E+02 -9.3028
0.200755E+04 -0.149348E+02 -9.06525
0.200755E+04 -0.100980E+02 -9.08722
0.200755E+04 -0.514668E+01 -9.26352
0.200755E+04 -0.109520E+00 -9.14789
0.200755E+04 0.484990E+01 -9.33753
0.200755E+04 0.101088E+02 -9.44172
0.200755E+04 0.149713E+02 -9.44806
0.200755E+04 0.201206E+02 -9.50097
0.200755E+04 0.248478E+02 -9.44193
0.200755E+04 0.300057E+02 -9.22203
0.200755E+04 0.348756E+02 -9.09821
0.200755E+04 0.400535E+02 -9.07868
0.200755E+04 0.448816E+02 -8.96985
0.200755E+04 0.502302E+02 -8.88032
0.200755E+04 0.543091E+02 -8.47273
0.200755E+04 0.583815E+02 -8.09911
0.200767E+04 -0.625496E+02 -9.39138
0.200767E+04 -0.594067E+02 -9.4007
0.200767E+04 -0.546446E+02 -9.3006
0.200767E+04 -0.500320E+02 -9.2261
0.200767E+04 -0.445261E+02 -9.3733
0.200767E+04 -0.398502E+02 -9.57099
0.200767E+04 -0.344102E+02 -9.47431
0.200767E+04 -0.299998E+02 -9.36877
0.200767E+04 -0.247808E+02 -9.40835
0.200767E+04 -0.200758E+02 -9.41099
0.200767E+04 -0.150405E+02 -9.34055
0.200767E+04 -0.934392E+01 -9.29891
0.200767E+04 -0.495147E+01 -9.34909
0.200767E+04 0.195810E+00 -9.4118
0.200767E+04 0.493127E+01 -9.42925
0.200767E+04 0.951468E+01 -9.37987
0.200767E+04 0.147438E+02 -9.40103
0.200767E+04 0.198850E+02 -9.5936
0.200767E+04 0.248553E+02 -9.50696
0.200767E+04 0.297145E+02 -9.13118
0.200767E+04 0.348161E+02 -9.3006
0.200767E+04 0.395708E+02 -9.27075
0.200767E+04 0.448421E+02 -8.80029
0.200767E+04 0.498215E+02 -8.57437
0.200767E+04 0.534422E+02 -8.27307
0.200776E+04 -0.569530E+02 -9.54468
0.200776E+04 -0.540590E+02 -9.53969
0.200776E+04 -0.497554E+02 -9.4756
0.200776E+04 -0.446106E+02 -9.25842
0.200776E+04 -0.399460E+02 -9.09583
0.200776E+04 -0.348591E+02 -9.33454
0.200776E+04 -0.300043E+02 -9.38218
0.200776E+04 -0.249835E+02 -9.14859
0.200776E+04 -0.199561E+02 -9.27344
0.200776E+04 -0.151243E+02 -9.47445
0.200776E+04 -0.988819E+01 -9.27691
0.200776E+04 -0.529238E+01 -9.20062
0.200776E+04 0.158630E+00 -9.35744
0.200776E+04 0.492048E+01 -9.19699
0.200776E+04 0.996082E+01 -9.22243
0.200776E+04 0.150011E+02 -9.35812
0.200776E+04 0.197914E+02 -9.2185
0.200776E+04 0.246439E+02 -9.21824
0.200776E+04 0.299851E+02 -9.30118
0.200776E+04 0.347706E+02 -9.11489
0.200776E+04 0.401280E+02 -8.95131
0.200776E+04 0.450934E+02 -8.74285
0.200776E+04 0.500586E+02 -8.48709
0.200776E+04 0.547979E+02 -8.1924
0.200776E+04 0.584649E+02 -7.89937
0.200776E+04 0.614896E+02 -7.70398
0.200789E+04 -0.529801E+02 -9.45029
0.200789E+04 -0.494710E+02 -9.52423
0.200789E+04 -0.449011E+02 -9.55532
0.200789E+04 -0.398309E+02 -9.48952
0.200789E+04 -0.349669E+02 -9.45559
0.200789E+04 -0.299151E+02 -9.32989
0.200789E+04 -0.249035E+02 -9.25135
0.200789E+04 -0.198451E+02 -9.38809
0.200789E+04 -0.149368E+02 -9.40912
0.200789E+04 -0.981228E+01 -9.32679
0.200789E+04 -0.507250E+01 -9.3764
0.200789E+04 0.120770E+00 -9.47188
